skill,salary
Vue.JS,110000
Vue.JS,96000
Vue.JS,60000
Vue.JS,60480
Vue.JS,61000
Vue.JS,73000
Vue.JS,74000
Vue.JS,76800
Vue.JS,76800
Vue.JS,85000
Vue.JS,85000
Vue.JS,86688
Vue.JS,87000
Vue.JS,88000
Vue.JS,93000
Vue.JS,95000
Vue.JS,99000
Vue.JS,99840
Vue.JS,110000
Vue.JS,110000
Vue.JS,110000
Vue.JS,112000
Vue.JS,112000
Vue.JS,112000
Vue.JS,104832
Vue.JS,100000
Vue.JS,80000
Vue.JS,96000
Vue.JS,104000
Vue.JS,110000
Vue.JS,90040
Vue.JS,48027
Vue.JS,53331
Vue.JS,55744
Vue.JS,61194
Vue.JS,63086
Vue.JS,64979
Vue.JS,64979
Vue.JS,66706
Vue.JS,66706
Vue.JS,66706
Vue.JS,66706
Vue.JS,70429
Vue.JS,74360
Vue.JS,76648
Vue.JS,76648
Vue.JS,77771
Vue.JS,80163
Vue.JS,80163
Vue.JS,80163
Vue.JS,87526
Vue.JS,88296
Vue.JS,88296
Vue.JS,93642
Vue.JS,93642
Vue.JS,100000
Vue.JS,81432
Vue.JS,53331
Vue.JS,62982
Vue.JS,64230
Vue.JS,72093
Vue.JS,73445
Vue.JS,73445
Vue.JS,80163
Vue.JS,93267
Vue.JS,60000
Vue.JS,60000
Vue.JS,67163
Vue.JS,70000
Vue.JS,75000
Vue.JS,75000
Vue.JS,90000
Vue.JS,90000
Vue.JS,90000
Vue.JS,90000
Vue.JS,90000
Vue.JS,90000
Vue.JS,94800
Vue.JS,95000
Vue.JS,102816
Vue.JS,104000
Vue.JS,110000
Vue.JS,150000
Vue.JS,129000
Vue.JS,129000
Vue.JS,127000
Vue.JS,75000
Vue.JS,62000
Vue.JS,62000
Vue.JS,62000
Vue.JS,70000
Vue.JS,74000
Vue.JS,76000
Vue.JS,76000
Vue.JS,80000
Vue.JS,83463
Vue.JS,90000
Vue.JS,75000
Vue.JS,54475
Vue.JS,60000
Vue.JS,60000
Vue.JS,100000
Vue.JS,74000
Vue.JS,120000
Vue.JS,60000
Vue.JS,65000
Vue.JS,65000
Vue.JS,65000
Vue.JS,65000
Vue.JS,65000
Vue.JS,65000
Vue.JS,65000
Vue.JS,70000
Vue.JS,70000
Vue.JS,72000
Vue.JS,72000
Vue.JS,74000
Vue.JS,75000
Vue.JS,75000
Vue.JS,75000
Vue.JS,80000
Vue.JS,80000
Vue.JS,80000
Vue.JS,80000
Vue.JS,82000
Vue.JS,85000
Vue.JS,85000
Vue.JS,90000
Vue.JS,75000
Vue.JS,84000
Vue.JS,84000
Vue.JS,90000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,51000
Vue.JS,52000
Vue.JS,59000
Vue.JS,60000
Vue.JS,60000
Vue.JS,60000
Vue.JS,60000
Vue.JS,60000
Vue.JS,60000
Vue.JS,60000
Vue.JS,60000
Vue.JS,65000
Vue.JS,65000
Vue.JS,65000
Vue.JS,65000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,66000
Vue.JS,70000
Vue.JS,70000
Vue.JS,70000
